first_name,last_name,email,phone,city,address,job_title,annual_income,current_vehicle_owner,current_vehicle_name,current_vehicle_year,current_vehicle_price,source,status,lead_score,priority,follow_up_date,closure_probability,next_action,ai_score,ai_prediction,ai_confidence,conversion_prediction,vehicle_id
Kiran,Verma,kiran3935@gmail.com,9238237558,Mumbai,Address 3935,Software Engineer,894764,True,Baleno,2019,,call,negotiation,43,medium,2026-01-08,41,Follow up call,0.11,Low Chance,Medium,Unknown,3
Suresh,Singh,suresh3936@gmail.com,9436060417,Hyderabad,Address 3936,Software Engineer,1673027,True,,2021,900000,website,won,77,low,2025-07-27,42,Follow up call,0.46,High Chance,Medium,Unknown,2
Amit,Verma,amit3937@gmail.com,9481454052,Hyderabad,Address 3937,Sales Executive,548281,False,Creta,2019,500000,call,new,70,medium,2025-09-02,32,Follow up call,0.49,High Chance,Low,Unlikely,1
Anita,Patel,anita3938@gmail.com,9863340203,Hyderabad,Address 3938,Software Engineer,1417206,False,Swift,2019,,referral,new,21,low,2025-08-26,47,Follow up call,0.37,Medium Chance,Medium,Likely,5
Kiran,Patel,kiran3939@gmail.com,9817746447,Pune,Address 3939,Business Owner,1654472,True,Baleno,2022,,referral,test_completed,42,low,2025-08-04,53,Follow up call,0.72,High Chance,Medium,Unlikely,1
Amit,Das,amit3940@gmail.com,9332852356,Delhi,Address 3940,Manager,1078982,True,,2021,900000,website,test_driven,31,medium,2025-07-22,34,Follow up call,0.3,High Chance,Low,Unknown,1
Amit,Verma,amit3941@gmail.com,9665618646,Bangalore,Address 3941,Software Engineer,876393,True,City,2022,700000,referral,lost,11,medium,2026-01-03,36,Follow up call,0.33,High Chance,Low,Likely,5
Rahul,Patel,rahul3942@gmail.com,9603395257,Delhi,Address 3942,Sales Executive,1135852,True,,2021,500000,referral,won,54,medium,2026-01-04,43,Follow up call,0.37,High Chance,High,Unknown,2
Suresh,Singh,suresh3943@gmail.com,9132515680,Chennai,Address 3943,Software Engineer,1988169,True,Swift,2018,500000,call,won,72,medium,2025-12-17,26,Follow up call,0.71,Low Chance,High,Unknown,3
Anita,Verma,anita3944@gmail.com,9188868852,Hyderabad,Address 3944,Manager,1658733,True,,2022,900000,website,lost,82,medium,2025-07-24,100,Follow up call,0.65,Medium Chance,High,Unknown,3
Priya,Reddy,priya3945@gmail.com,9483601066,Mumbai,Address 3945,Business Owner,301784,True,Swift,,500000,call,new,17,high,2026-01-08,18,Follow up call,0.61,Low Chance,Medium,Unlikely,1
Anita,Reddy,anita3946@gmail.com,9992896853,Bangalore,Address 3946,Manager,917811,True,Swift,2019,700000,referral,lost,20,medium,2025-08-03,86,Follow up call,0.35,High Chance,Medium,Likely,3
Rahul,Reddy,rahul3947@gmail.com,9428953270,Pune,Address 3947,Manager,1017521,True,Creta,2020,500000,referral,contacted,80,high,2025-10-12,85,Follow up call,0.21,Low Chance,Medium,Likely,5
Vijay,Kumar,vijay3948@gmail.com,9724091971,Pune,Address 3948,Analyst,1687962,False,Swift,2020,500000,website,test_completed,14,medium,2025-11-13,0,Follow up call,0.78,Low Chance,Low,Unlikely,4
Kiran,Patel,kiran3949@gmail.com,9714880050,Bangalore,Address 3949,Business Owner,1950419,False,Swift,2022,500000,referral,test_completed,93,high,2025-09-30,65,Follow up call,0.56,Medium Chance,Medium,Likely,1
Priya,Das,priya3950@gmail.com,9654742432,Mumbai,Address 3950,Software Engineer,908940,True,,2022,,website,new,58,high,2025-12-08,42,Follow up call,0.76,Low Chance,Low,Unknown,3
Rahul,Verma,rahul3951@gmail.com,9112135053,Pune,Address 3951,Manager,964420,False,Baleno,2020,500000,call,lost,56,medium,2025-11-07,67,Follow up call,0.46,High Chance,Medium,Unlikely,2
Priya,Patel,priya3952@gmail.com,9133804062,Pune,Address 3952,Manager,1849339,False,Baleno,,500000,website,lost,69,low,2026-01-12,5,Follow up call,0.74,Medium Chance,Medium,Unlikely,2
Priya,Kumar,priya3953@gmail.com,9513309499,Hyderabad,Address 3953,Business Owner,321874,False,Swift,2021,,referral,contacted,51,low,2025-07-28,1,Follow up call,0.12,High Chance,High,Unknown,3
Rahul,Kumar,rahul3954@gmail.com,9329028113,Mumbai,Address 3954,Analyst,341392,True,Creta,2022,700000,call,contacted,48,medium,2025-10-29,81,Follow up call,0.92,Low Chance,Low,Likely,1
Rahul,Kumar,rahul3955@gmail.com,9422173888,Mumbai,Address 3955,Business Owner,1678451,True,Creta,2019,500000,walkin,new,69,medium,2025-10-08,88,Follow up call,0.78,Medium Chance,High,Unlikely,2
Pooja,Sharma,pooja3956@gmail.com,9207043976,Pune,Address 3956,Manager,1069692,False,,2021,,referral,new,12,high,2026-01-08,94,Follow up call,0.59,Medium Chance,Low,Unlikely,5
Suresh,Singh,suresh3957@gmail.com,9123975744,Chennai,Address 3957,Business Owner,924653,False,City,2020,500000,referral,negotiation,33,low,2025-08-30,61,Follow up call,0.21,High Chance,Medium,Unknown,5
Suresh,Kumar,suresh3958@gmail.com,9531446470,Pune,Address 3958,Manager,762882,True,City,,,referral,negotiation,36,low,2025-11-29,21,Follow up call,0.39,Medium Chance,High,Likely,1
Anita,Das,anita3959@gmail.com,9189087980,Chennai,Address 3959,Business Owner,1827886,True,,2022,500000,walkin,test_completed,43,low,2025-11-18,40,Follow up call,0.32,Low Chance,Low,Unknown,2
Vijay,Patel,vijay3960@gmail.com,9943719615,Bangalore,Address 3960,Business Owner,959996,False,Swift,2018,,walkin,new,62,low,2025-11-16,78,Follow up call,0.53,Medium Chance,Medium,Unknown,4
Kiran,Das,kiran3961@gmail.com,9601468679,Delhi,Address 3961,Sales Executive,951888,False,,2018,900000,website,test_driven,69,medium,2026-01-06,45,Follow up call,0.39,Low Chance,High,Unknown,3
Kiran,Reddy,kiran3962@gmail.com,9488051535,Mumbai,Address 3962,Manager,618220,True,,2022,500000,walkin,test_completed,39,low,2025-11-17,91,Follow up call,0.98,High Chance,Medium,Unlikely,4
Suresh,Reddy,suresh3963@gmail.com,9113394256,Chennai,Address 3963,Analyst,981402,True,City,,500000,referral,won,66,high,2025-12-21,33,Follow up call,0.29,Low Chance,Medium,Unlikely,5
Rahul,Das,rahul3964@gmail.com,9589029362,Hyderabad,Address 3964,Analyst,866961,False,City,2020,,call,test_driven,15,low,2025-09-10,17,Follow up call,0.32,Low Chance,Medium,Unknown,4
Ravi,Sharma,ravi3965@gmail.com,9269518542,Hyderabad,Address 3965,Manager,568451,True,City,2018,900000,website,test_driven,61,medium,2025-08-23,33,Follow up call,0.18,Low Chance,High,Unlikely,4
Kiran,Reddy,kiran3966@gmail.com,9317201591,Mumbai,Address 3966,Business Owner,435003,True,City,2022,900000,referral,contacted,38,medium,2025-12-09,82,Follow up call,0.7,Medium Chance,High,Likely,1
Neha,Reddy,neha3967@gmail.com,9669699409,Pune,Address 3967,Manager,547292,True,,2018,900000,call,won,51,medium,2025-08-21,59,Follow up call,0.79,Low Chance,Low,Unknown,3
Suresh,Das,suresh3968@gmail.com,9612333476,Mumbai,Address 3968,Sales Executive,668592,True,Creta,2019,700000,call,new,9,high,2025-10-09,48,Follow up call,0.13,Medium Chance,Medium,Likely,4
Pooja,Das,pooja3969@gmail.com,9402128040,Chennai,Address 3969,Sales Executive,356026,False,Baleno,,900000,walkin,test_completed,95,high,2025-11-15,90,Follow up call,0.72,Low Chance,Low,Unlikely,4
Anita,Sharma,anita3970@gmail.com,9484348582,Mumbai,Address 3970,Business Owner,1181676,False,,2022,900000,referral,lost,39,low,2025-09-23,45,Follow up call,0.98,Medium Chance,High,Likely,1
Vijay,Verma,vijay3971@gmail.com,9216825564,Hyderabad,Address 3971,Business Owner,1076511,True,Baleno,2018,500000,call,test_completed,54,low,2025-09-09,15,Follow up call,0.28,Low Chance,Low,Unlikely,5
Ravi,Reddy,ravi3972@gmail.com,9909487348,Chennai,Address 3972,Business Owner,665384,False,Swift,,900000,website,new,78,high,2025-09-30,8,Follow up call,0.61,Low Chance,Medium,Likely,4
Anita,Verma,anita3973@gmail.com,9317803488,Hyderabad,Address 3973,Sales Executive,1205746,True,,2018,,call,won,69,high,2025-09-15,6,Follow up call,0.83,Medium Chance,High,Unlikely,2
Anita,Das,anita3974@gmail.com,9240608852,Mumbai,Address 3974,Analyst,569321,True,City,2020,700000,walkin,test_completed,17,high,2025-11-30,29,Follow up call,0.56,Medium Chance,Medium,Unlikely,2
Amit,Verma,amit3975@gmail.com,9264589577,Bangalore,Address 3975,Manager,1148834,True,Baleno,2019,500000,call,won,26,high,2025-12-22,59,Follow up call,0.91,Medium Chance,Low,Unknown,2
Amit,Das,amit3976@gmail.com,9869889248,Bangalore,Address 3976,Business Owner,808403,False,Baleno,,,referral,won,57,high,2025-11-28,27,Follow up call,0.25,Low Chance,High,Unlikely,3
Ravi,Sharma,ravi3977@gmail.com,9766006458,Bangalore,Address 3977,Manager,637954,False,,,700000,website,contacted,79,low,2026-01-17,19,Follow up call,0.29,Low Chance,Medium,Unknown,3
Vijay,Kumar,vijay3978@gmail.com,9959591270,Bangalore,Address 3978,Sales Executive,860729,False,Baleno,2022,700000,walkin,contacted,49,high,2025-10-18,18,Follow up call,0.37,High Chance,High,Unlikely,4
Pooja,Das,pooja3979@gmail.com,9393698058,Hyderabad,Address 3979,Manager,1955740,False,,2022,500000,referral,contacted,78,high,2025-12-02,61,Follow up call,0.19,High Chance,High,Unknown,4
Anita,Sharma,anita3980@gmail.com,9493225842,Pune,Address 3980,Business Owner,1638568,False,Baleno,2021,500000,referral,new,51,low,2025-11-30,64,Follow up call,0.3,High Chance,High,Unlikely,4
Priya,Sharma,priya3981@gmail.com,9831275234,Chennai,Address 3981,Business Owner,1064348,True,City,2020,900000,referral,test_driven,9,high,2025-12-01,49,Follow up call,0.99,Low Chance,High,Likely,2
Suresh,Singh,suresh3982@gmail.com,9378771728,Chennai,Address 3982,Manager,484814,True,Creta,2020,900000,call,new,27,medium,2025-09-07,69,Follow up call,0.36,Low Chance,Medium,Likely,5
Ravi,Verma,ravi3983@gmail.com,9372304601,Delhi,Address 3983,Business Owner,1888647,False,Creta,2018,,walkin,contacted,21,low,2025-10-09,19,Follow up call,0.85,High Chance,High,Unlikely,1
Neha,Das,neha3984@gmail.com,9979400483,Bangalore,Address 3984,Manager,589645,True,Swift,2019,700000,referral,new,49,high,2025-09-04,35,Follow up call,0.34,High Chance,High,Unlikely,1
Kiran,Kumar,kiran3985@gmail.com,9608972272,Chennai,Address 3985,Analyst,1046117,True,Swift,2019,700000,referral,negotiation,27,low,2025-10-24,46,Follow up call,0.26,Low Chance,Medium,Likely,3
Priya,Singh,priya3986@gmail.com,9184499452,Mumbai,Address 3986,Manager,1808190,True,City,2020,700000,website,contacted,12,high,2025-12-24,10,Follow up call,0.58,Medium Chance,Medium,Unlikely,5
Ravi,Sharma,ravi3987@gmail.com,9569609827,Mumbai,Address 3987,Analyst,836798,False,Swift,,700000,website,contacted,0,low,2025-12-08,93,Follow up call,0.23,Medium Chance,High,Unknown,4
Pooja,Das,pooja3988@gmail.com,9697789973,Pune,Address 3988,Software Engineer,1998683,True,City,2020,500000,referral,contacted,53,high,2025-08-27,99,Follow up call,0.79,Medium Chance,High,Likely,4
Neha,Verma,neha3989@gmail.com,9916160806,Pune,Address 3989,Analyst,1615117,True,Creta,,500000,website,negotiation,18,medium,2025-12-31,0,Follow up call,0.82,Low Chance,Medium,Unlikely,1
Neha,Kumar,neha3990@gmail.com,9600505201,Mumbai,Address 3990,Software Engineer,1543680,False,Swift,2022,500000,website,lost,6,high,2026-01-14,58,Follow up call,0.13,Medium Chance,Medium,Unlikely,4
Suresh,Sharma,suresh3991@gmail.com,9763406716,Pune,Address 3991,Analyst,884340,True,Swift,2022,900000,walkin,won,49,medium,2025-09-04,17,Follow up call,0.27,High Chance,High,Likely,4
Amit,Reddy,amit3992@gmail.com,9466261941,Mumbai,Address 3992,Sales Executive,1230647,True,City,,,walkin,test_completed,40,medium,2025-12-19,30,Follow up call,0.32,Low Chance,Medium,Unlikely,3
Pooja,Das,pooja3993@gmail.com,9362990385,Chennai,Address 3993,Business Owner,1301715,True,Baleno,2020,500000,walkin,negotiation,75,medium,2025-08-29,17,Follow up call,0.36,High Chance,Medium,Likely,4
Priya,Patel,priya3994@gmail.com,9174337780,Chennai,Address 3994,Sales Executive,1829992,True,Baleno,2021,500000,referral,contacted,69,high,2025-07-30,53,Follow up call,0.21,Low Chance,High,Likely,4
Suresh,Kumar,suresh3995@gmail.com,9157781624,Chennai,Address 3995,Analyst,763239,False,Baleno,2019,,call,negotiation,58,medium,2025-09-02,71,Follow up call,0.36,High Chance,High,Unlikely,1
Priya,Verma,priya3996@gmail.com,9819067987,Delhi,Address 3996,Software Engineer,1587203,False,City,2021,500000,website,new,36,high,2025-07-30,41,Follow up call,0.35,Low Chance,High,Likely,4
Pooja,Kumar,pooja3997@gmail.com,9498262633,Delhi,Address 3997,Manager,1418246,True,Creta,2020,900000,referral,won,98,low,2025-08-26,56,Follow up call,0.94,Medium Chance,High,Unlikely,3
Amit,Kumar,amit3998@gmail.com,9321013759,Pune,Address 3998,Software Engineer,1308273,True,Swift,2019,700000,referral,won,68,low,2025-12-19,61,Follow up call,0.16,Medium Chance,Low,Likely,4
Kiran,Patel,kiran3999@gmail.com,9402896021,Mumbai,Address 3999,Analyst,310283,True,Baleno,,,website,lost,47,high,2025-10-17,100,Follow up call,0.45,High Chance,Medium,Unknown,2
Suresh,Kumar,suresh4000@gmail.com,9784396218,Hyderabad,Address 4000,Business Owner,396000,False,Baleno,2018,700000,referral,negotiation,96,medium,2026-01-03,66,Follow up call,0.41,Low Chance,High,Unknown,1
Neha,Reddy,neha4001@gmail.com,9204836546,Hyderabad,Address 4001,Manager,1694071,False,Swift,2020,500000,referral,contacted,71,high,2025-12-23,37,Follow up call,0.84,Medium Chance,High,Unlikely,1
Kiran,Sharma,kiran4002@gmail.com,9874770414,Chennai,Address 4002,Sales Executive,790605,True,Baleno,2022,500000,walkin,lost,60,low,2025-10-04,47,Follow up call,0.96,Low Chance,Low,Unknown,1
Rahul,Das,rahul4003@gmail.com,9959022021,Pune,Address 4003,Software Engineer,1921025,False,City,2019,,referral,won,11,medium,2025-10-22,74,Follow up call,0.23,Low Chance,High,Likely,2
Amit,Verma,amit4004@gmail.com,9398262311,Bangalore,Address 4004,Business Owner,1274859,False,Baleno,2018,900000,website,lost,62,high,2025-10-22,19,Follow up call,0.31,Medium Chance,Low,Unlikely,1
Amit,Sharma,amit4005@gmail.com,9504141820,Bangalore,Address 4005,Manager,1152531,True,Swift,2019,500000,walkin,won,36,low,2025-11-16,32,Follow up call,0.46,High Chance,Low,Unknown,3
Suresh,Sharma,suresh4006@gmail.com,9853528115,Pune,Address 4006,Software Engineer,1807846,True,,2022,500000,walkin,test_completed,79,low,2025-10-10,82,Follow up call,0.35,Medium Chance,Low,Likely,1
Priya,Sharma,priya4007@gmail.com,9782570630,Chennai,Address 4007,Analyst,1703320,True,City,2022,700000,referral,won,11,low,2025-08-04,91,Follow up call,0.61,Medium Chance,Medium,Likely,4
Neha,Kumar,neha4008@gmail.com,9156811678,Delhi,Address 4008,Sales Executive,899227,False,Baleno,2019,700000,walkin,negotiation,37,low,2025-11-23,60,Follow up call,0.34,Medium Chance,High,Unknown,5
Amit,Patel,amit4009@gmail.com,9765023697,Bangalore,Address 4009,Manager,869974,False,,2022,900000,referral,test_completed,10,low,2025-11-16,54,Follow up call,0.28,Low Chance,Low,Unknown,2
Priya,Reddy,priya4010@gmail.com,9552142343,Mumbai,Address 4010,Sales Executive,699577,True,,,500000,walkin,new,95,high,2025-10-07,63,Follow up call,0.84,Low Chance,High,Unlikely,5
Vijay,Sharma,vijay4011@gmail.com,9265127770,Delhi,Address 4011,Software Engineer,507088,False,City,2019,700000,website,test_driven,22,low,2025-09-10,27,Follow up call,0.7,Medium Chance,Low,Unlikely,4
Neha,Patel,neha4012@gmail.com,9847459251,Mumbai,Address 4012,Analyst,1757353,True,Baleno,,700000,call,test_completed,51,medium,2025-09-22,96,Follow up call,0.64,High Chance,Medium,Likely,2
Priya,Reddy,priya4013@gmail.com,9492318367,Mumbai,Address 4013,Sales Executive,599930,True,Creta,2022,500000,referral,new,54,high,2025-10-21,89,Follow up call,0.31,High Chance,High,Unlikely,5
Neha,Singh,neha4014@gmail.com,9932048405,Hyderabad,Address 4014,Analyst,1248421,False,City,2020,700000,referral,contacted,42,high,2025-10-07,49,Follow up call,0.26,High Chance,Medium,Unknown,2
Suresh,Sharma,suresh4015@gmail.com,9345546278,Delhi,Address 4015,Software Engineer,1161304,True,Creta,2018,,call,test_driven,67,medium,2025-09-11,0,Follow up call,0.46,High Chance,Low,Unknown,4
Rahul,Patel,rahul4016@gmail.com,9910668784,Hyderabad,Address 4016,Analyst,1179083,True,Swift,2020,700000,call,lost,33,low,2025-10-16,15,Follow up call,0.41,Medium Chance,Medium,Likely,3
Rahul,Das,rahul4017@gmail.com,9117140125,Hyderabad,Address 4017,Sales Executive,1403032,True,Swift,2019,,call,lost,70,medium,2025-09-15,77,Follow up call,0.53,Low Chance,Low,Unknown,4
Ravi,Patel,ravi4018@gmail.com,9491724075,Chennai,Address 4018,Analyst,1684343,True,Creta,,500000,referral,negotiation,37,low,2026-01-15,49,Follow up call,0.46,High Chance,Medium,Unknown,2
Vijay,Sharma,vijay4019@gmail.com,9488909660,Bangalore,Address 4019,Software Engineer,479279,True,Creta,2018,,website,test_driven,70,medium,2025-12-20,45,Follow up call,0.66,High Chance,High,Likely,4
Kiran,Das,kiran4020@gmail.com,9753103120,Pune,Address 4020,Business Owner,835542,True,,2018,,walkin,test_completed,26,medium,2025-09-19,30,Follow up call,0.81,High Chance,Low,Unlikely,1
Priya,Verma,priya4021@gmail.com,9756943236,Chennai,Address 4021,Sales Executive,1350286,False,Creta,,700000,website,contacted,14,high,2025-09-30,75,Follow up call,0.91,Medium Chance,Low,Unlikely,4
Vijay,Kumar,vijay4022@gmail.com,9994809070,Hyderabad,Address 4022,Manager,1953160,True,City,,500000,referral,contacted,59,medium,2025-07-28,62,Follow up call,0.34,Low Chance,Medium,Unknown,3
Vijay,Das,vijay4023@gmail.com,9128872638,Pune,Address 4023,Software Engineer,364017,True,,,500000,walkin,negotiation,29,medium,2025-10-08,87,Follow up call,0.99,Low Chance,High,Unlikely,4
Kiran,Sharma,kiran4024@gmail.com,9358655341,Mumbai,Address 4024,Manager,1787085,False,Creta,2019,900000,referral,lost,54,high,2025-12-23,62,Follow up call,0.56,Medium Chance,High,Likely,4
Neha,Das,neha4025@gmail.com,9725167301,Chennai,Address 4025,Sales Executive,542082,True,Swift,2020,,walkin,lost,46,medium,2025-10-04,21,Follow up call,0.77,Medium Chance,High,Unknown,1
Kiran,Das,kiran4026@gmail.com,9109638535,Hyderabad,Address 4026,Sales Executive,754345,True,Baleno,2021,,website,new,86,medium,2025-10-30,27,Follow up call,0.8,Low Chance,Medium,Unlikely,4
Neha,Verma,neha4027@gmail.com,9484133353,Mumbai,Address 4027,Sales Executive,1773632,False,City,2019,700000,referral,test_completed,13,medium,2026-01-04,83,Follow up call,0.76,High Chance,Medium,Unknown,1
Rahul,Kumar,rahul4028@gmail.com,9554576247,Hyderabad,Address 4028,Manager,1912578,True,Baleno,2019,500000,call,lost,0,low,2025-08-17,17,Follow up call,0.62,High Chance,High,Likely,3
Kiran,Kumar,kiran4029@gmail.com,9236865195,Bangalore,Address 4029,Sales Executive,650860,True,City,2021,900000,website,lost,79,low,2025-12-16,70,Follow up call,0.75,Low Chance,Medium,Unlikely,1
Suresh,Kumar,suresh4030@gmail.com,9108498341,Hyderabad,Address 4030,Sales Executive,311715,False,Swift,2020,700000,call,test_driven,68,high,2025-09-06,61,Follow up call,0.79,Medium Chance,Medium,Unknown,4
Ravi,Sharma,ravi4031@gmail.com,9721634989,Mumbai,Address 4031,Analyst,877032,False,Baleno,2020,700000,walkin,lost,55,medium,2025-08-18,51,Follow up call,0.84,Medium Chance,Medium,Unknown,2
Rahul,Verma,rahul4032@gmail.com,9678317896,Mumbai,Address 4032,Business Owner,445784,False,Creta,2019,700000,website,test_driven,62,medium,2025-10-28,8,Follow up call,0.75,High Chance,Medium,Likely,5
Ravi,Sharma,ravi4033@gmail.com,9874914923,Chennai,Address 4033,Business Owner,514821,False,City,2020,900000,walkin,negotiation,66,low,2025-08-12,57,Follow up call,0.75,Low Chance,High,Unknown,2
Neha,Singh,neha4034@gmail.com,9580779555,Delhi,Address 4034,Software Engineer,1451092,True,Creta,2019,900000,walkin,won,80,medium,2025-09-23,6,Follow up call,0.27,High Chance,High,Likely,1
Suresh,Sharma,suresh4035@gmail.com,9607523903,Hyderabad,Address 4035,Software Engineer,1655990,False,Baleno,,500000,website,test_completed,62,low,2025-12-24,35,Follow up call,0.33,Medium Chance,Medium,Unlikely,4
Priya,Das,priya4036@gmail.com,9665458785,Pune,Address 4036,Manager,929495,True,,2019,500000,referral,contacted,83,high,2025-12-12,27,Follow up call,0.29,Medium Chance,Medium,Unlikely,5
Amit,Patel,amit4037@gmail.com,9204880834,Mumbai,Address 4037,Business Owner,816455,True,Creta,2019,700000,walkin,new,2,medium,2025-11-17,89,Follow up call,0.68,Low Chance,Low,Unlikely,1
Kiran,Singh,kiran4038@gmail.com,9166305438,Mumbai,Address 4038,Sales Executive,881288,True,Swift,2020,,walkin,contacted,3,medium,2025-11-01,90,Follow up call,0.88,High Chance,Low,Likely,1
Neha,Kumar,neha4039@gmail.com,9382104915,Delhi,Address 4039,Software Engineer,1218655,True,Swift,2019,,call,won,49,medium,2026-01-04,6,Follow up call,0.78,Medium Chance,Medium,Unknown,3
Priya,Das,priya4040@gmail.com,9308675730,Pune,Address 4040,Business Owner,949591,False,,2018,,call,negotiation,71,medium,2025-10-05,83,Follow up call,0.24,Medium Chance,Low,Unknown,4
Rahul,Kumar,rahul4041@gmail.com,9781455417,Delhi,Address 4041,Software Engineer,1213083,False,Baleno,2021,700000,walkin,lost,82,low,2025-12-16,68,Follow up call,0.84,Medium Chance,High,Unlikely,4
Rahul,Patel,rahul4042@gmail.com,9181807452,Pune,Address 4042,Manager,974486,False,City,2019,700000,call,lost,81,high,2025-09-04,29,Follow up call,0.88,Low Chance,Low,Likely,4
Vijay,Sharma,vijay4043@gmail.com,9350200070,Delhi,Address 4043,Business Owner,646047,False,City,2022,900000,walkin,contacted,24,low,2025-10-01,75,Follow up call,0.84,Low Chance,Medium,Unknown,3
Kiran,Sharma,kiran4044@gmail.com,9422589640,Pune,Address 4044,Business Owner,1699049,False,Baleno,2022,900000,call,new,16,low,2025-08-27,7,Follow up call,0.53,High Chance,Low,Unlikely,4
Anita,Sharma,anita4045@gmail.com,9787749297,Bangalore,Address 4045,Software Engineer,1952833,True,Baleno,2020,700000,walkin,test_driven,49,high,2025-11-22,8,Follow up call,0.85,Low Chance,High,Unlikely,1
Suresh,Kumar,suresh4046@gmail.com,9282898845,Pune,Address 4046,Analyst,608030,True,Swift,2019,900000,call,new,49,low,2025-08-01,14,Follow up call,0.55,High Chance,Low,Likely,5
Amit,Verma,amit4047@gmail.com,9666773097,Chennai,Address 4047,Analyst,1171984,True,,2021,500000,referral,contacted,48,high,2025-07-29,70,Follow up call,0.63,Low Chance,Medium,Unknown,5
Neha,Das,neha4048@gmail.com,9257591044,Delhi,Address 4048,Manager,1309134,False,Baleno,2019,700000,referral,test_completed,90,high,2025-11-28,39,Follow up call,0.96,Low Chance,Medium,Unlikely,4
Anita,Kumar,anita4049@gmail.com,9994037905,Hyderabad,Address 4049,Manager,1081500,True,Baleno,2021,500000,call,test_driven,49,medium,2025-10-11,66,Follow up call,0.52,High Chance,High,Unknown,2
Amit,Kumar,amit4050@gmail.com,9193269192,Bangalore,Address 4050,Business Owner,1249045,False,Creta,2018,700000,call,lost,38,medium,2025-08-01,15,Follow up call,0.79,High Chance,High,Likely,3
Priya,Patel,priya4051@gmail.com,9251274114,Chennai,Address 4051,Sales Executive,1195507,False,City,2019,,call,lost,64,high,2025-09-14,22,Follow up call,0.26,Low Chance,Low,Likely,3
Ravi,Patel,ravi4052@gmail.com,9117263436,Pune,Address 4052,Sales Executive,646796,True,City,,900000,referral,lost,68,high,2025-10-03,77,Follow up call,0.28,Low Chance,High,Unlikely,1
Priya,Singh,priya4053@gmail.com,9818464007,Mumbai,Address 4053,Manager,905730,True,City,2018,500000,walkin,test_driven,68,low,2025-07-23,34,Follow up call,0.13,High Chance,Low,Likely,2
Anita,Reddy,anita4054@gmail.com,9193446148,Hyderabad,Address 4054,Sales Executive,799488,True,Creta,2018,900000,website,negotiation,53,high,2025-07-30,16,Follow up call,0.54,Medium Chance,Low,Likely,1
Amit,Singh,amit4055@gmail.com,9532518172,Hyderabad,Address 4055,Analyst,1237240,True,Baleno,2019,500000,referral,test_driven,18,low,2025-12-08,94,Follow up call,0.71,Low Chance,Medium,Likely,4
Ravi,Singh,ravi4056@gmail.com,9375034035,Hyderabad,Address 4056,Sales Executive,1431957,True,Creta,2018,500000,website,new,99,high,2026-01-06,20,Follow up call,0.99,Low Chance,Low,Unknown,4
Anita,Verma,anita4057@gmail.com,9858541374,Bangalore,Address 4057,Sales Executive,1170698,True,,2020,,call,contacted,9,high,2025-12-09,97,Follow up call,0.98,Medium Chance,Medium,Likely,3
Ravi,Sharma,ravi4058@gmail.com,9380728123,Hyderabad,Address 4058,Analyst,659626,True,Swift,2022,,call,test_driven,12,low,2025-08-06,15,Follow up call,0.26,Low Chance,High,Likely,3
Anita,Reddy,anita4059@gmail.com,9556475559,Hyderabad,Address 4059,Analyst,866711,False,City,2018,,website,test_driven,74,low,2025-09-24,24,Follow up call,0.34,High Chance,High,Likely,2
Kiran,Patel,kiran4060@gmail.com,9683025183,Hyderabad,Address 4060,Software Engineer,1983973,False,Creta,,900000,referral,test_driven,86,high,2025-08-08,44,Follow up call,0.58,Medium Chance,High,Likely,3
Suresh,Sharma,suresh4061@gmail.com,9713882685,Delhi,Address 4061,Software Engineer,1942330,True,Swift,,,call,negotiation,31,high,2025-10-30,99,Follow up call,0.34,Medium Chance,High,Unlikely,5
Vijay,Patel,vijay4062@gmail.com,9530067329,Hyderabad,Address 4062,Manager,498034,False,,2019,,referral,negotiation,89,high,2025-12-09,24,Follow up call,0.44,Low Chance,Low,Unlikely,3
Rahul,Verma,rahul4063@gmail.com,9679467799,Bangalore,Address 4063,Business Owner,417684,False,Baleno,2019,500000,walkin,test_completed,52,high,2025-11-20,100,Follow up call,0.8,Low Chance,High,Unknown,1
Priya,Reddy,priya4064@gmail.com,9753409816,Mumbai,Address 4064,Analyst,881973,False,Creta,2020,500000,referral,won,15,medium,2025-08-17,79,Follow up call,0.41,Low Chance,Low,Unlikely,5
Vijay,Reddy,vijay4065@gmail.com,9818792679,Bangalore,Address 4065,Analyst,776360,False,Baleno,2020,700000,call,test_completed,18,low,2025-07-22,47,Follow up call,0.63,High Chance,High,Unlikely,5
Priya,Sharma,priya4066@gmail.com,9450959674,Chennai,Address 4066,Business Owner,1623655,True,Baleno,2022,500000,walkin,lost,43,low,2025-10-03,40,Follow up call,0.42,Medium Chance,High,Unlikely,4
Anita,Singh,anita4067@gmail.com,9483943146,Pune,Address 4067,Analyst,919028,False,Swift,,900000,referral,negotiation,56,medium,2025-11-14,92,Follow up call,0.31,High Chance,High,Unknown,2
Anita,Verma,anita4068@gmail.com,9477057581,Mumbai,Address 4068,Software Engineer,887769,True,Swift,2022,,website,new,31,low,2025-11-30,39,Follow up call,0.29,Medium Chance,Medium,Unknown,2
Anita,Verma,anita4069@gmail.com,9417355014,Pune,Address 4069,Analyst,1062094,False,Creta,2020,,walkin,test_completed,49,medium,2025-07-31,71,Follow up call,0.93,Low Chance,High,Likely,1
